TransactionID,SuccessfulOrder,FlavorCategory,CustomerGender,CustomerAge,ToppingsCount,ScoopsCount,TotalCost,PaymentMethod,CustomerName
3811,0,2,Male,13,1,1,115.00888819435787,UPI,Rahul Patil
3812,0,1,Male,29,0,1,224.28580774129983,UPI,Krish Mukherjee
3813,0,3,Female,34,2,2,253.66493905248564,Card,Geeta Pillai
3814,0,2,Male,41,0,2,220.4767073133345,UPI,Riya Patel
3815,0,1,Male,11,2,1,105.97338308765998,UPI,Isha Iyer
3816,0,1,Female,27,0,2,141.93263542930282,UPI,Krish Menon
3817,0,1,Male,25,0,2,132.9089263473664,Card,Mohit Saha
3818,0,2,Male,19,2,1,118.21571332143404,Card,Zoya Iyer
3819,0,1,Female,13,0,2,246.55045741266275,UPI,Vivaan Reddy
3820,0,3,Female,39,0,4,264.02091539934315,Card,Aarav Yadav
3821,0,2,Male,26,0,1,106.95024639507858,UPI,Priya Chakraborty
3822,0,1,Female,35,0,1,111.09810252465297,UPI,Ayaan Shah
3823,0,3,Male,32,1,1,177.1501581018115,Cash,Arjun Hegde
3824,0,1,Female,21,1,2,261.057587847558,Card,Ankit Ghosh
3825,0,2,Female,40,1,1,181.9431862816047,UPI,Ankit Saha
3826,0,3,Female,22,2,1,238.11176530525125,UPI,Ananya Hegde
3827,0,1,Female,18,1,2,220.59932165188775,Cash,Mohit Patil
3828,0,3,Female,5,1,1,220.92600077701147,UPI,Suresh Sharma
3829,0,1,Female,27,0,1,209.26607503974427,UPI,Arjun Shah
3830,0,3,Female,26,0,2,160.30974473435023,UPI,Kabir Mishra
3831,0,1,Female,28,0,1,114.64101634565485,Card,Kabir Jain
3832,0,1,Male,29,1,2,205.78300265867676,Cash,Kavita Pillai
3833,0,1,Female,27,1,2,263.14841489444603,UPI,Siddharth Jain
3834,0,1,Male,5,0,4,269.83113870864645,UPI,Kavita Patil
3835,0,1,Female,16,0,2,221.2339761746485,UPI,Pooja Khan
3836,0,1,Female,34,0,4,201.62936352449069,Card,Jatin Mukherjee
3837,0,1,Female,29,2,1,229.85188197525838,UPI,Ankit Nair
3838,0,1,Male,33,3,2,266.20269685118274,UPI,Sunita Hegde
3839,0,2,Female,17,0,1,180.30884824262307,UPI,Mohit Patil
3840,0,1,Female,14,2,2,157.94974294688376,Cash,Ananya Chakraborty
3841,0,2,Female,41,1,2,134.79194393002106,UPI,Krish Iyengar
3842,0,1,Male,21,4,3,221.53394638150232,UPI,Nisha Patil
3843,0,2,Male,23,1,4,179.26515989875764,Card,Sneha Shah
3844,0,2,Female,12,2,1,238.95618595617682,UPI,Ankit Bhattacharya
3845,0,1,Female,33,0,1,92.38858164395822,Card,Myra Goel
3846,0,1,Female,41,1,1,224.4411990833747,UPI,Diya Rao
3847,0,1,Female,25,2,3,205.75888975143081,UPI,Nisha Nair
3848,0,3,Male,24,0,1,75.36034106725117,UPI,Sunita Menon
3849,0,2,Male,38,4,1,166.68061316360496,Card,Kavita Hegde
3850,0,1,Female,27,0,1,203.23610863925882,UPI,Kabir Dubey
3851,0,2,Male,12,1,1,213.51680529160058,UPI,Aarav Nair
3852,0,1,Male,18,0,2,179.96541374659034,UPI,Geeta Aggarwal
3853,0,1,Male,21,0,1,221.23568135590415,Card,Nisha Kumar
3854,0,2,Female,26,2,1,188.4737888411078,UPI,Ananya Yadav
3855,0,1,Female,37,4,2,173.15853755682616,UPI,Sneha Mishra
3856,0,1,Male,29,0,2,209.87698115481203,UPI,Pooja Hegde
3857,0,1,Female,23,0,1,149.4264838046143,UPI,Sunita Yadav
3858,0,2,Female,37,0,2,127.56987892854829,UPI,Arjun Das
3859,0,1,Male,30,0,3,220.54237077053838,Card,Jatin Chakraborty
3860,0,1,Female,23,0,3,188.07048163741337,UPI,Rohan Jain
3861,0,1,Female,5,0,1,111.89192455846754,UPI,Rahul Chakraborty
3862,0,2,Female,32,3,2,284.3621146322911,Card,Sneha Mukherjee
3863,0,1,Male,29,1,1,121.97184727281503,Card,Vivaan Joshi
3864,0,2,Female,27,0,1,84.85527798669807,Cash,Isha Ghosh
3865,0,3,Male,41,2,2,131.99116334611472,UPI,Myra Prasad
3866,0,1,Female,40,0,1,179.66310269384638,UPI,Mohit Iyer
3867,0,2,Male,23,0,1,170.82128125398415,UPI,Arjun Shah
3868,0,1,Female,22,0,1,141.98202867637244,UPI,Deepa Joshi
3869,0,1,Male,13,0,1,181.50352489102355,UPI,Jatin Gupta
3870,0,2,Male,33,0,2,163.40569392727912,UPI,Sunita Yadav
3871,0,1,Female,23,2,3,285.5626518548622,UPI,Siddharth Gowda
3872,0,3,Female,37,2,1,148.72306331426262,UPI,Kavita Menon
3873,0,1,Male,23,2,4,189.9423493368601,UPI,Deepa Gupta
3874,0,2,Female,25,0,1,154.9363028460802,Card,Arjun Reddy
3875,0,1,Male,21,1,1,217.07122024193274,UPI,Nisha Rao
3876,0,3,Male,12,0,2,168.00638854386946,UPI,Aarav Joshi
3877,0,1,Female,39,2,2,236.19409023125303,Cash,Priya Das
3878,0,1,Male,37,1,2,249.6369647988563,UPI,Ankit Pillai
3879,0,2,Female,44,1,4,191.53724220324773,UPI,Aarav Patil
3880,0,1,Male,26,1,1,108.2385618907695,Card,Siddharth Iyengar
3881,0,1,Female,46,1,2,199.1787353553396,UPI,Siddharth Menon
3882,0,2,Female,16,2,1,142.60371693666048,UPI,Siddharth Patil
3883,0,3,Male,31,0,1,224.7994355982134,Cash,Arjun Dubey
3884,0,1,Female,10,2,1,133.82561636819176,Cash,Priya Gowda
3885,0,1,Female,20,2,1,113.71330773624075,UPI,Diya Goel
3886,0,2,Female,33,0,1,122.28217631879498,UPI,Deepa Gowda
3887,0,1,Female,30,0,4,177.35803524013718,UPI,Geeta Patel
3888,0,2,Female,20,4,1,205.89780894354845,UPI,Kavita Hegde
3889,0,2,Male,21,2,3,237.47128113160295,Card,Deepa Shah
3890,0,1,Male,23,2,2,261.59378004078405,UPI,Rahul Jain
3891,0,1,Male,32,0,4,237.88879337874263,UPI,Ankit Menon
3892,0,3,Male,38,0,2,146.37824457578205,UPI,Sunita Sastry
3893,0,1,Female,5,2,1,133.6679733678631,Card,Rohan Iyer
3894,0,1,Male,34,0,1,113.88142070082688,UPI,Isha Aggarwal
3895,0,1,Female,40,1,1,216.25595053752755,Card,Rohan Joshi
3896,0,1,Male,33,1,2,117.54840103343389,UPI,Kavita Khan
3897,0,1,Female,33,1,1,180.15427250663987,UPI,Kabir Dubey
3898,0,1,Male,31,1,1,195.12821399741347,UPI,Rohan Aggarwal
3899,0,1,Male,17,0,3,132.1816561664345,Cash,Siddharth Hegde
3900,0,1,Male,22,1,1,93.78862230503941,Card,Rahul Yadav
3901,0,2,Male,32,1,4,311.8079041779636,Cash,Ankit Singh
3902,0,2,Male,36,0,1,90.28499810168069,UPI,Deepa Gupta
3903,0,2,Male,30,0,1,182.95046074273853,UPI,Myra Bhattacharya
3904,0,1,Female,38,1,3,250.85844529969918,Card,Suresh Verma
3905,0,3,Male,21,0,1,120.36093953998952,Card,Nisha Dubey
3906,0,1,Female,19,2,1,183.5426946667529,UPI,Geeta Iyer
3907,0,1,Male,22,2,2,174.06829090072762,UPI,Geeta Bhattacharya
3908,0,2,Female,37,3,1,257.2353928651598,Cash,Nisha Mukherjee
3909,0,2,Female,46,0,2,219.24583988759366,Card,Pooja Iyer
3910,0,3,Female,5,1,1,219.6524501382433,UPI,Zoya Sastry
3911,0,2,Male,34,1,4,217.57502242440228,UPI,Krish Ali
3912,0,2,Male,19,2,2,236.22474235115723,UPI,Aarav Bhattacharya
3913,0,1,Female,5,0,2,153.62764230878838,UPI,Isha Reddy
3914,0,1,Female,27,2,1,240.26057949568047,Card,Vivaan Singh
3915,0,1,Male,17,0,2,107.37588650041212,Card,Diya Shah
3916,0,1,Female,17,1,2,127.21272647874758,UPI,Isha Joshi
3917,0,2,Male,20,3,2,226.69743016084288,UPI,Deepa Singh
3918,0,1,Female,27,2,1,222.07727288304477,Card,Ayaan Kumar
3919,0,1,Male,29,0,1,79.7072681447192,UPI,Priya Sharma
3920,0,2,Female,29,2,1,241.99634448050475,Cash,Ayaan Ghosh
3921,0,3,Female,20,2,1,182.54721059347486,UPI,Ananya Ali
3922,0,1,Female,15,0,2,165.7027318008034,Card,Riya Sharma
3923,0,3,Male,29,1,2,219.60091948108527,UPI,Krish Sastry
3924,0,2,Male,17,4,1,252.3826575862955,Cash,Ayaan Prasad
3925,0,1,Male,31,0,2,117.7893563919307,UPI,Vivaan Mukherjee
3926,0,2,Male,41,0,2,172.14080475916256,Cash,Nisha Bhattacharya
3927,0,1,Male,48,0,3,127.33285749761734,Card,Kabir Kumar
3928,0,2,Male,5,0,2,242.00501325187528,UPI,Ayaan Sastry
3929,0,1,Female,23,2,2,164.7323935429851,UPI,Jatin Shah
3930,0,2,Female,33,0,1,132.21766220854192,UPI,Aarav Pillai
3931,0,1,Female,32,1,1,148.1859171029735,Card,Kabir Singh
3932,0,1,Male,49,2,2,251.55276523723037,UPI,Ankit Sastry
3933,0,2,Female,39,1,4,269.483358427311,UPI,Zoya Patel
3934,0,2,Male,23,2,1,218.662323807679,UPI,Jatin Reddy
3935,0,3,Female,26,0,1,93.42641553521884,UPI,Sneha Ghosh
3936,0,1,Female,41,0,2,108.03909184025667,Card,Ayaan Iyengar
3937,0,3,Female,31,2,4,218.27568112523704,UPI,Kabir Choudhury
3938,0,2,Male,15,0,1,157.28206512768963,UPI,Mohit Saha
3939,0,2,Male,17,0,2,178.39112084189065,UPI,Myra Das
3940,0,3,Female,13,2,4,218.93862418840615,UPI,Diya Jain
3941,0,3,Female,36,1,1,96.04694140124866,UPI,Nisha Sastry
3942,0,2,Male,29,1,4,260.15177401510186,UPI,Rohan Reddy
3943,0,1,Female,21,1,2,221.44250256217845,UPI,Krish Verma
3944,0,2,Female,30,0,3,196.58074014903968,Card,Ananya Iyengar
3945,0,1,Male,5,4,1,230.82034053923883,Cash,Vivaan Mishra
3946,0,1,Female,32,0,1,76.20235514091016,UPI,Suresh Goel
3947,0,3,Male,19,0,1,87.70263028867025,UPI,Priya Reddy
3948,0,1,Female,24,1,1,224.76101159956238,UPI,Rohan Prasad
3949,0,1,Male,20,3,3,198.6118679421342,UPI,Mohit DSouza
3950,0,1,Male,24,2,1,167.15120101162077,UPI,Geeta Rao
3951,0,1,Male,27,0,2,176.4299786214528,UPI,Aarav Iyengar
3952,0,1,Female,32,0,2,118.98113599632408,Card,Priya Patel
3953,0,1,Male,29,1,2,155.49957956130575,UPI,Ananya Saha
3954,0,1,Female,34,2,1,168.14115521904642,UPI,Sunita Iyer
3955,0,3,Female,32,2,4,323.05163598782724,UPI,Myra Ali
3956,0,2,Female,34,0,1,199.16070012221775,UPI,Krish Pillai
3957,0,1,Male,22,0,1,79.49177722393628,UPI,Suresh Saha
3958,0,2,Male,25,4,2,194.7439368910433,Cash,Jatin Rao
3959,0,1,Female,31,4,1,179.39589010987652,Card,Ayaan Shah
3960,0,2,Female,40,3,3,189.4302438649497,UPI,Ananya Sharma
3961,0,2,Male,14,1,1,127.6524184682778,Card,Rohan Shah
3962,0,1,Male,25,1,2,194.85559312790167,UPI,Siddharth Yadav
3963,0,1,Male,14,1,4,181.96374880438145,UPI,Arjun Prasad
3964,0,1,Female,13,1,2,147.88001692779727,Cash,Pooja Patel
3965,0,1,Female,43,0,2,229.86749966233947,UPI,Geeta Patil
3966,0,1,Male,5,1,1,122.89286679069843,Card,Isha Prasad
3967,0,2,Female,31,1,1,146.2302643685251,UPI,Rohan Ali
3968,0,1,Female,29,0,1,146.07173579081294,UPI,Ankit Patel
3969,0,3,Male,43,1,1,203.36677338457147,UPI,Aarav Yadav
3970,0,3,Male,32,1,1,161.71566323909056,Card,Kavita Mehta
3971,0,3,Male,30,1,1,226.65550620982364,UPI,Aarav Choudhury
3972,0,2,Male,25,1,1,108.82503963960163,Cash,Suresh DSouza
3973,0,1,Male,19,4,1,165.9511616757705,Card,Vivaan Hegde
3974,0,2,Female,28,1,1,97.1499738586985,UPI,Rahul Saha
3975,0,3,Male,34,1,1,234.18256650692055,UPI,Suresh Mukherjee
3976,0,1,Male,32,1,1,236.73402104361864,UPI,Geeta Goel
3977,0,3,Female,28,1,2,222.62657876274716,Card,Sneha Singh
3978,0,2,Male,19,1,3,254.27264943083588,Card,Riya Gowda
3979,0,2,Male,23,2,2,175.3610715306365,UPI,Krish Rao
3980,0,1,Female,26,2,2,153.02251771523825,Cash,Aarav Mishra
3981,0,1,Female,31,2,1,165.12896787476893,Card,Riya Hegde
3982,0,1,Female,22,1,2,170.42715908420365,Card,Siddharth Mukherjee
3983,0,2,Male,11,0,4,169.64703813515297,UPI,Isha Sastry
3984,0,1,Male,18,1,3,225.73373068928498,UPI,Aarav Mukherjee
3985,0,1,Female,5,0,2,101.28919710326966,UPI,Myra Joshi
3986,0,1,Female,25,1,2,246.93924595939038,UPI,Vivaan Singh
3987,0,1,Male,18,2,1,220.8472120708018,Cash,Kavita Iyer
3988,0,2,Male,24,4,1,274.70459544447493,UPI,Aditi Shah
3989,0,2,Male,14,1,1,183.711501697294,Card,Pooja Gupta
3990,0,3,Male,12,1,2,191.02296777744607,UPI,Zoya Sastry
3991,0,2,Female,35,2,2,227.38823567602026,Card,Krish Singh
3992,0,1,Male,40,1,1,204.2569425337677,Card,Pooja Iyer
3993,0,1,Male,37,1,2,238.455227620281,UPI,Siddharth Shah
3994,0,2,Male,49,0,1,151.72208434641215,UPI,Rahul Sastry
3995,0,2,Female,29,0,1,139.821548542453,Card,Priya Mehta
3996,0,2,Male,34,2,1,249.04963152669208,UPI,Isha Goel
3997,0,2,Female,12,2,1,123.19509902910218,UPI,Ananya Hegde
3998,0,2,Male,34,2,2,242.4374178116504,UPI,Aarav Gupta
3999,0,2,Male,29,2,1,207.21999428053806,UPI,Sneha Iyengar
4000,0,1,Male,31,1,1,106.74879348120186,UPI,Kabir Das
4001,0,2,Male,17,1,2,243.78442733112885,UPI,Zoya DSouza
4002,0,1,Female,23,0,2,223.45858404371137,UPI,Geeta Sharma
4003,0,2,Male,35,3,1,170.97230301018283,UPI,Sunita Bhattacharya
4004,0,1,Male,18,2,1,106.29564676440714,UPI,Geeta Das
4005,0,3,Female,35,0,1,164.88805975965698,UPI,Siddharth Mishra
4006,0,2,Male,37,4,2,206.1540956841983,UPI,Mohit Sastry
4007,0,2,Female,13,1,1,213.89723189078748,UPI,Kabir Das
4008,0,1,Female,20,0,1,152.83855589014286,Card,Pooja Rao
4009,0,3,Male,29,2,1,182.18742863324775,UPI,Riya Hegde
4010,0,3,Male,22,0,3,193.53224531034027,Card,Nisha Bhattacharya
4011,0,1,Female,14,2,1,168.87318732151846,UPI,Isha Gowda
4012,0,1,Female,6,2,1,189.2470445979372,Cash,Geeta Jain
4013,0,1,Male,15,4,3,205.58559665551869,Card,Krish Sharma
4014,0,2,Male,28,0,1,98.49028686000423,UPI,Deepa Jain
4015,0,2,Male,20,0,1,146.35151596668499,UPI,Zoya Joshi
4016,0,3,Female,6,0,1,78.30511455476946,UPI,Ananya Iyer
4017,0,1,Male,7,0,1,148.10639004664753,UPI,Geeta Gupta
4018,0,2,Male,30,0,1,164.54516089318008,Card,Ayaan Singh
4019,0,2,Female,40,1,1,172.9732169056058,UPI,Priya Aggarwal
4020,0,1,Female,32,0,1,99.46887424209851,UPI,Suresh Singh
4021,0,2,Male,30,0,1,120.71664401903683,UPI,Ankit Aggarwal
4022,0,2,Female,26,2,4,302.22497930795106,UPI,Geeta Saha
4023,0,3,Male,30,0,2,172.65228016968572,UPI,Riya Choudhury
4024,0,1,Male,9,1,1,217.04390905396696,UPI,Pooja Choudhury
4025,0,1,Female,30,0,2,134.49296952707806,Card,Rohan Iyengar
4026,0,1,Male,22,0,2,140.90572877864838,UPI,Aarav Choudhury
4027,0,1,Female,5,3,1,169.26886409894655,Card,Rohan Patil
4028,0,2,Female,39,0,3,243.64861428555793,Card,Arjun Ghosh
4029,0,2,Female,17,1,2,195.037487859206,UPI,Rohan Pillai
4030,0,2,Male,39,2,1,121.88087609228529,UPI,Arjun Patel
4031,0,2,Male,18,1,1,120.21115483132576,UPI,Sneha Gowda
4032,0,1,Female,26,0,1,158.46577468778628,UPI,Pooja Gupta
4033,0,2,Female,25,1,2,135.4167387992291,UPI,Pooja Kumar
4034,0,2,Female,25,0,2,219.46013910035344,UPI,Arjun Prasad
4035,0,2,Male,42,0,1,103.30485299003658,Card,Suresh Pillai
4036,0,2,Female,26,0,2,102.61900444157382,UPI,Ayaan Shah
4037,0,1,Male,35,2,1,109.74413662419872,Card,Rohan Hegde
4038,0,1,Female,28,1,1,128.2937660624506,UPI,Sunita Menon
4039,0,1,Male,23,2,2,162.07047478567574,UPI,Nisha Bhattacharya
4040,0,3,Male,13,2,1,212.24160522972153,Cash,Aarav Iyengar
4041,0,1,Male,32,0,1,217.39394154370092,Card,Priya Sastry
4042,0,2,Male,37,1,1,160.40588841913143,Card,Arjun Joshi
4043,0,3,Female,44,0,3,205.50169565489983,Card,Diya Joshi
4044,0,3,Male,24,2,1,241.04848615691364,UPI,Aarav Patil
4045,0,1,Male,33,2,2,255.65151010781727,UPI,Zoya Dubey
4046,0,3,Male,20,1,1,176.99694311278893,UPI,Geeta Bhattacharya
4047,0,1,Female,21,4,4,272.1037258286756,UPI,Riya Ali
4048,0,1,Male,38,4,2,296.16921305758973,Cash,Ayaan Patel
4049,0,3,Male,21,1,1,206.94405678431548,Cash,Sunita Menon
4050,0,2,Female,30,0,3,132.92059400133388,UPI,Kavita Sastry
4051,0,3,Male,28,1,1,99.53945326238173,Cash,Siddharth Aggarwal
4052,0,2,Female,31,1,1,151.21234473506053,UPI,Priya Dubey
4053,0,1,Female,20,0,2,112.25375724267843,UPI,Geeta Saha
4054,0,2,Male,30,0,1,88.64248975909743,Card,Siddharth Prasad
4055,0,2,Male,24,1,2,165.3487120277063,Card,Suresh Aggarwal
4056,0,2,Male,40,4,1,252.30365769307775,Card,Arjun Rao
4057,0,1,Female,20,1,2,253.89406675513976,UPI,Arjun Verma
4058,0,1,Male,5,1,2,164.46097645418968,UPI,Arjun Dubey
4059,0,1,Female,43,2,2,252.51607755489098,UPI,Kabir Yadav
4060,0,1,Male,25,0,3,237.77127727746523,Cash,Sneha Chakraborty
4061,0,1,Male,17,1,1,137.53658847225518,UPI,Suresh Khan
4062,0,1,Male,27,3,1,130.37348804833195,Cash,Rahul Ali
4063,0,1,Female,14,2,2,183.48408357662913,UPI,Zoya Shah
4064,0,1,Female,18,0,1,209.45549732229526,UPI,Kavita Khan
4065,0,2,Female,26,1,2,225.87374200989692,UPI,Aarav Pillai
4066,0,2,Female,20,3,1,124.43973422535356,Cash,Geeta Khan
4067,0,3,Male,26,0,1,204.1328122729627,UPI,Myra Dubey
4068,0,3,Male,26,0,2,210.22794747607577,Card,Sunita Aggarwal
4069,0,1,Male,28,1,1,194.80014429531423,UPI,Aditi Patil
4070,0,2,Female,44,0,1,99.41043988201426,UPI,Arjun Patil
4071,0,3,Female,20,1,2,224.8435642775114,Card,Deepa Chakraborty
4072,0,1,Male,18,2,1,231.32631782373954,UPI,Ananya Goel
4073,0,2,Female,11,1,4,285.9552824632798,UPI,Kavita Iyengar
4074,0,2,Male,26,2,2,145.58008675608406,UPI,Aarav Yadav
4075,0,2,Female,42,0,2,174.6549034847522,Cash,Priya Ghosh
4076,0,1,Male,38,1,2,155.3095753984438,UPI,Priya Sharma
4077,0,1,Female,31,1,1,224.26035682969373,UPI,Deepa Gowda
4078,0,1,Male,18,1,1,202.35086165126867,UPI,Diya Patil
4079,0,1,Female,25,0,3,153.41334886130372,UPI,Nisha Verma
4080,0,2,Female,21,1,2,236.82986475726688,Card,Aditi Choudhury
4081,0,3,Male,10,4,1,267.3238540865526,Cash,Diya Das
4082,0,1,Female,31,1,2,241.38591132387265,Card,Rohan Sharma
4083,0,2,Male,22,0,4,229.99484260238307,UPI,Rohan Rao
4084,0,1,Female,27,0,1,144.08445693724116,Cash,Sunita Patil
4085,0,1,Male,10,2,1,205.77538434983583,UPI,Ayaan Sharma
4086,0,2,Female,5,1,2,191.2458481544814,UPI,Deepa Chakraborty
4087,0,1,Female,27,2,2,144.31898595854935,UPI,Myra Saha
4088,0,3,Female,10,2,2,134.41390287188563,UPI,Zoya Sharma
4089,0,1,Male,5,0,1,108.30305191321524,UPI,Krish Jain
4090,0,2,Male,25,0,2,201.90458706076953,UPI,Priya Dubey
4091,0,1,Female,24,0,1,180.88382596519187,UPI,Kavita Iyer
4092,0,1,Male,43,0,1,186.89974392211684,UPI,Priya Das
4093,0,3,Male,23,1,2,220.6741597581235,Card,Myra DSouza
4094,0,2,Female,16,0,2,158.08754072272563,Card,Aarav Das
4095,0,3,Male,22,0,4,225.24469119609438,UPI,Pooja Prasad
4096,0,2,Male,34,1,1,177.57634056265158,Cash,Aarav Dubey
4097,0,2,Female,11,2,1,182.93885622250139,UPI,Sneha Sastry
4098,0,1,Male,27,0,3,171.02630359419948,UPI,Mohit Choudhury
4099,0,2,Male,16,1,1,179.40288963492986,Card,Myra Chakraborty
4100,0,1,Male,7,0,1,159.2499807214964,Card,Kabir Ghosh
4101,0,2,Female,27,0,4,176.21861972169995,UPI,Isha Nair
4102,0,3,Male,31,1,2,257.5494101798588,UPI,Siddharth Patel
4103,0,1,Male,14,1,1,123.68331222273267,UPI,Ayaan Shah
4104,0,2,Female,37,0,1,88.76035165617665,UPI,Priya Shah
4105,0,2,Female,20,4,2,204.40706927658624,UPI,Arjun Gupta
4106,0,1,Male,21,1,1,215.2939320246847,UPI,Suresh Sastry
4107,0,1,Female,5,2,1,131.81295240342726,Cash,Suresh Verma
4108,0,1,Male,38,2,1,232.29186363297407,Cash,Diya Nair
4109,0,1,Female,9,1,1,168.41707999743483,UPI,Jatin Verma
4110,0,2,Female,23,1,2,217.81226305611477,Card,Pooja Chakraborty
4111,0,2,Male,16,1,2,227.71202574775396,UPI,Diya Khan
4112,0,3,Female,31,2,1,184.50814067832204,UPI,Vivaan Pillai
4113,0,1,Female,32,1,1,203.10435809809277,UPI,Ankit Jain
4114,0,1,Male,33,2,2,261.7190165517052,UPI,Ayaan Yadav
4115,0,3,Female,20,0,2,222.29772817291087,Card,Isha Khan
4116,0,1,Female,38,1,2,204.90224604765075,UPI,Siddharth Mehta
4117,0,2,Male,15,2,1,177.53774272232397,UPI,Vivaan Shah
4118,0,1,Female,32,0,3,158.15050276345443,UPI,Diya Singh
4119,0,3,Male,22,0,1,80.9801699966788,UPI,Jatin Gupta
4120,0,3,Female,20,4,1,259.556535505338,UPI,Kabir Saha
4121,0,1,Female,13,0,1,171.44107338901802,Cash,Sneha Reddy
4122,0,1,Male,38,3,4,199.0687170378443,Card,Zoya Ghosh
4123,0,2,Female,16,0,1,190.3473991539845,UPI,Sunita Chakraborty
4124,0,1,Male,19,1,1,109.46387554214724,Cash,Riya Reddy
4125,0,2,Female,14,0,2,103.71521319504487,UPI,Rahul Goel
4126,0,3,Male,13,2,1,184.98301897213952,UPI,Jatin Ghosh
4127,0,2,Female,29,0,2,140.1153398708808,UPI,Diya Gowda
4128,0,2,Female,14,0,2,179.20891991531664,UPI,Rahul Iyer
4129,0,2,Male,30,0,1,111.91401855819426,UPI,Myra Ghosh
4130,0,3,Female,23,1,1,234.2412565243162,UPI,Deepa Jain
4131,0,2,Male,7,2,1,156.3990874954672,UPI,Arjun Das
4132,0,3,Male,17,1,3,283.3837532525448,Card,Jatin Dubey
4133,0,1,Female,27,1,3,152.22848966567332,UPI,Ankit Rao
4134,0,2,Female,33,2,1,171.42521159679535,UPI,Mohit Patil
4135,0,2,Female,25,1,1,213.36346219452952,Cash,Suresh Khan
4136,0,3,Female,28,0,1,186.87089860930973,UPI,Sunita Kumar
4137,0,1,Female,25,2,4,258.01248867209745,UPI,Nisha Patel
4138,0,1,Female,16,2,1,177.77992603462835,Cash,Arjun Mishra
4139,0,1,Female,30,0,3,147.2022572526829,UPI,Arjun Pillai
4140,0,3,Female,28,2,4,254.6730909393874,UPI,Ayaan Bhattacharya
4141,0,2,Male,13,1,2,161.53125039530028,Cash,Kabir Shah
4142,0,1,Male,13,2,2,208.2884471778354,Card,Geeta Yadav
4143,0,1,Female,36,0,1,80.14973565976723,UPI,Ananya Prasad
4144,0,1,Male,32,2,2,229.49431940811172,Card,Kabir Choudhury
4145,0,3,Male,41,0,1,141.48892948445473,Cash,Sunita Iyengar
4146,0,2,Male,28,1,4,259.8502288680052,UPI,Aarav Kumar
4147,0,3,Female,13,2,1,193.00650312955096,Card,Aditi Hegde
4148,0,1,Male,14,2,1,105.06091334374238,UPI,Rohan Patil
4149,0,2,Female,19,4,1,256.8561947677706,Card,Aditi Gupta
4150,0,2,Female,26,2,1,106.85018793227187,UPI,Geeta Mishra
4151,0,2,Male,50,1,1,147.98803515655098,UPI,Mohit Patel
4152,0,1,Female,35,0,2,171.24088309216887,Card,Ananya Rao
4153,0,1,Female,34,1,1,216.4900035172479,UPI,Sunita Aggarwal
4154,0,1,Female,24,0,1,102.05885649856705,Card,Nisha Das
4155,0,2,Male,5,2,2,202.83608591560682,UPI,Rahul Gowda
4156,0,2,Female,18,0,1,80.44896422219286,UPI,Aditi Verma
4157,0,2,Female,15,2,4,263.41219279713005,Card,Zoya DSouza
4158,0,2,Female,17,1,1,232.47916371504712,UPI,Ankit Saha
4159,0,2,Female,29,1,1,170.40067998177176,UPI,Pooja Ali
4160,0,2,Male,26,3,1,132.17548319714234,Card,Rahul Singh
4161,0,1,Male,33,1,2,247.32892722821012,UPI,Vivaan DSouza
4162,0,1,Female,33,0,3,207.5527004196909,UPI,Mohit Kumar
4163,0,1,Female,30,0,1,149.50228002020904,UPI,Sunita Joshi
4164,0,1,Female,27,2,1,175.4396990338244,UPI,Kavita Pillai
4165,0,2,Female,36,0,1,159.42635700187776,UPI,Siddharth Nair
4166,0,3,Female,19,2,2,264.4143492632335,UPI,Mohit Iyengar
4167,0,1,Female,5,4,1,204.33890723642526,UPI,Aarav Prasad
4168,0,2,Male,5,1,2,140.82072974331268,Card,Pooja Singh
4169,0,1,Male,25,0,1,131.0525833798862,Card,Jatin Gowda
4170,0,3,Male,24,0,2,174.18823922995006,Card,Deepa Menon
4171,0,3,Female,19,1,1,233.02467304958915,UPI,Riya Shah
4172,0,1,Male,36,0,1,81.24834227619026,Cash,Ayaan Reddy
4173,0,1,Female,11,1,1,151.3206391749869,UPI,Aarav Mehta
4174,0,3,Male,30,0,1,186.98152886691582,UPI,Pooja Menon
4175,0,1,Male,21,0,1,115.7482466258087,Card,Nisha Mishra
4176,0,1,Male,25,1,1,226.28971534132964,UPI,Isha DSouza
4177,0,1,Female,12,0,3,186.24649646132667,UPI,Suresh Gowda
4178,0,1,Female,25,0,2,218.04603796918832,UPI,Krish Sastry
4179,0,3,Male,32,2,1,150.38775367930674,UPI,Zoya Sastry
4180,0,1,Male,15,0,2,106.0166418899071,Cash,Ankit Goel
4181,0,1,Female,20,0,1,81.17807942196939,UPI,Rohan Singh
4182,0,1,Male,38,1,1,138.42576003496424,UPI,Nisha Yadav
4183,0,3,Female,34,2,1,229.8595479233335,UPI,Vivaan Mishra
4184,0,2,Male,38,0,2,206.54644637486803,Cash,Rohan Das
4185,0,2,Male,20,2,2,144.00413096650706,UPI,Mohit Yadav
4186,0,1,Female,19,0,2,192.43138581862823,Card,Deepa Dubey
4187,0,1,Male,21,1,1,116.37736660208762,UPI,Ayaan Mehta
4188,0,1,Female,31,0,1,118.20819301779487,UPI,Ayaan Khan
4189,0,1,Male,36,0,1,203.15222868489417,Cash,Ananya Goel
4190,0,1,Male,16,0,2,166.40123093312593,UPI,Krish Saha
